2008-01-02,stock,600591.SH
2008-01-02,factor_value,7118892.307692312
2008-01-02,stock,600592.SH
2008-01-02,stock,600593.SH
2008-01-02,stock,600594.SH
2008-01-02,stock,600595.SH
2008-01-02,stock,600596.SH
2008-01-02,factor_value,473457524.090909
2008-01-02,stock,600597.SH
2008-01-02,factor_value,315682030.0
2008-01-02,stock,600598.SH
2008-01-02,factor_value,605327403.0
2008-01-02,stock,600599.SH
2008-01-02,stock,600600.SH
2008-01-02,factor_value,622610000.0
2008-01-02,stock,600601.SH
2008-01-02,stock,600602.SH
2008-01-02,stock,600603.SH
2008-01-02,stock,600604.SH
2008-01-02,stock,600605.SH
2008-01-02,stock,600606.SH
2008-01-02,stock,600607.SH
2008-01-02,stock,600608.SH
2008-01-02,stock,600609.SH
2008-01-02,stock,600610.SH
2008-01-02,stock,600611.SH
2008-01-02,stock,600612.SH
2008-01-02,factor_value,98171261.5384615
2008-01-02,stock,600613.SH
2008-01-02,stock,600614.SH
2008-01-02,stock,600615.SH
2008-01-02,stock,600616.SH
2008-01-02,factor_value,162067273.0
2008-01-02,stock,600617.SH
2008-01-02,stock,600618.SH
2008-01-02,stock,600619.SH
2008-01-02,stock,600620.SH
2008-01-02,stock,600621.SH
2008-01-02,stock,600622.SH
2008-01-02,stock,600623.SH
2008-01-02,stock,600624.SH
2008-01-02,stock,600626.SH
2008-01-02,stock,600627.SH
2008-01-02,stock,600628.SH
2008-01-02,factor_value,161155564.714783
2008-01-02,stock,600629.SH
2008-01-02,stock,600630.SH
2008-01-02,stock,600631.SH
2008-01-02,factor_value,347710803.52800006
2008-01-02,stock,600633.SH
2008-01-02,stock,600634.SH
2008-01-02,stock,600635.SH
2008-01-02,stock,600636.SH
2008-01-02,factor_value,86701548.0
2008-01-02,stock,600637.SH
2008-01-02,stock,600638.SH
2008-01-02,stock,600639.SH
2008-01-02,stock,600640.SH
2008-01-02,stock,600641.SH
2008-01-02,stock,600642.SH
2008-01-02,factor_value,1664490000.0
2008-01-02,stock,600643.SH
2008-01-02,stock,600644.SH
2008-01-02,stock,600645.SH
2008-01-02,stock,600647.SH
2008-01-02,stock,600648.SH
2008-01-02,stock,600649.SH
2008-01-02,factor_value,519160000.0
2008-01-02,stock,600650.SH
2008-01-02,stock,600651.SH
2008-01-02,stock,600652.SH
2008-01-02,stock,600653.SH
2008-01-02,stock,600654.SH
2008-01-02,stock,600655.SH
2008-01-02,stock,600656.SH
2008-01-02,stock,600657.SH
2008-01-02,stock,600658.SH
2008-01-02,stock,600660.SH
2008-01-02,factor_value,906695692.0584619
2008-01-02,stock,600661.SH
2008-01-02,stock,600662.SH
2008-01-02,stock,600663.SH
2008-01-02,stock,600664.SH
2008-01-02,stock,600665.SH
2008-01-02,stock,600666.SH
2008-01-02,stock,600667.SH
2008-01-02,stock,600668.SH
2008-01-02,stock,600671.SH
2008-01-02,stock,600673.SH
2008-01-02,stock,600674.SH
2008-01-02,stock,600675.SH
2008-01-02,factor_value,613499203.675676
2008-01-02,stock,600676.SH
2008-01-02,stock,600677.SH
2008-01-02,stock,600678.SH
2008-01-02,stock,600679.SH
2008-01-02,stock,600680.SH
2008-01-02,stock,600681.SH
2008-01-02,stock,600682.SH
2008-01-02,stock,600683.SH
2008-01-02,stock,600684.SH
2008-01-02,stock,600685.SH
2008-01-02,factor_value,913444967.215686
2008-01-02,stock,600686.SH
2008-01-02,factor_value,216084133.13333303
2008-01-02,stock,600687.SH
2008-01-02,stock,600688.SH
2008-01-02,stock,600689.SH
2008-01-02,stock,600690.SH
2008-01-02,factor_value,706440000.0
2008-01-02,stock,600691.SH
2008-01-02,stock,600692.SH
2008-01-02,stock,600693.SH
2008-01-02,stock,600694.SH
2008-01-02,factor_value,324546675.333333
2008-01-02,stock,600695.SH
2008-01-02,stock,600696.SH
2008-01-02,stock,600697.SH
2008-01-02,stock,600698.SH
2008-01-02,stock,600699.SH
2008-01-02,stock,600701.SH
2008-01-02,stock,600702.SH
2008-01-02,stock,600703.SH
2008-01-02,stock,600704.SH
2008-01-02,stock,600705.SH
2008-01-02,stock,600706.SH
2008-01-02,stock,600707.SH
2008-01-02,stock,600708.SH
2008-01-02,stock,600710.SH
2008-01-02,stock,600711.SH
2008-01-02,stock,600712.SH
2008-01-02,stock,600713.SH
2008-01-02,stock,600714.SH
2008-01-02,stock,600715.SH
2008-01-02,stock,600716.SH
2008-01-02,stock,600717.SH
2008-01-02,factor_value,764190000.0
2008-01-02,stock,600718.SH
2008-01-02,factor_value,327115575.0
2008-01-02,stock,600719.SH
2008-01-02,stock,600720.SH
2008-01-02,stock,600721.SH
2008-01-02,stock,600722.SH
2008-01-02,stock,600723.SH
2008-01-02,stock,600724.SH
2008-01-02,stock,600725.SH
2008-01-02,factor_value,189738064.51612902
2008-01-02,stock,600726.SH
2008-01-02,stock,600727.SH
2008-01-02,stock,600728.SH
2008-01-02,stock,600729.SH
2008-01-02,factor_value,111794786.0
2008-01-02,stock,600730.SH
2008-01-02,stock,600731.SH
2008-01-02,stock,600732.SH
2008-01-02,stock,600733.SH
2008-01-02,stock,600734.SH
2008-01-02,stock,600735.SH
2008-01-02,stock,600736.SH
2008-01-02,stock,600737.SH
2008-01-02,stock,600738.SH
2008-01-02,stock,600739.SH
2008-01-02,stock,600740.SH
2008-01-02,stock,600741.SH
2008-01-02,stock,600742.SH
2008-01-02,stock,600743.SH
2008-01-02,stock,600744.SH
2008-01-02,stock,600745.SH
2008-01-02,stock,600746.SH
2008-01-02,stock,600747.SH
2008-01-02,stock,600748.SH
2008-01-02,stock,600749.SH
2008-01-02,stock,600750.SH
2008-01-02,factor_value,116903436.0
2008-01-02,stock,600751.SH
2008-01-02,stock,600753.SH
2008-01-02,stock,600754.SH
2008-01-02,factor_value,237972832.950304
2008-01-02,stock,600755.SH
2008-01-02,stock,600756.SH
2008-01-02,stock,600757.SH
2008-01-02,stock,600758.SH
2008-01-02,stock,600759.SH
2008-01-02,stock,600760.SH
2008-01-02,stock,600761.SH
2008-01-02,factor_value,335436377.99999994
2008-01-02,stock,600763.SH
2008-01-02,stock,600764.SH
2008-01-02,stock,600765.SH
2008-01-02,stock,600766.SH
2008-01-02,stock,600767.SH
2008-01-02,stock,600768.SH
2008-01-02,stock,600769.SH
2008-01-02,stock,600770.SH
2008-01-02,stock,600771.SH
2008-01-02,stock,600773.SH
2008-01-02,stock,600774.SH
2008-01-02,stock,600775.SH
2008-01-02,stock,600776.SH
2008-01-02,stock,600777.SH
2008-01-02,stock,600778.SH
2008-01-02,stock,600779.SH
2008-01-02,stock,600780.SH
2008-01-02,stock,600781.SH
2008-01-02,stock,600782.SH
2008-01-02,stock,600783.SH
2008-01-02,stock,600784.SH
2008-01-02,stock,600785.SH
2008-01-02,factor_value,92444577.5
2008-01-02,stock,600786.SH
2008-01-02,stock,600787.SH
2008-01-02,stock,600789.SH
2008-01-02,stock,600790.SH
2008-01-02,stock,600791.SH
2008-01-02,stock,600792.SH
2008-01-02,stock,600793.SH
2008-01-02,stock,600794.SH
2008-01-02,stock,600795.SH
2008-01-02,factor_value,1573064344.0
2008-01-02,stock,600796.SH
2008-01-02,stock,600797.SH
2008-01-02,stock,600798.SH
2008-01-02,stock,600800.SH
2008-01-02,stock,600801.SH
2008-01-02,factor_value,264085614.285714
2008-01-02,stock,600802.SH
2008-01-02,stock,600803.SH
2008-01-02,stock,600804.SH
2008-01-02,stock,600805.SH
2008-01-02,stock,600806.SH
2008-01-02,factor_value,225762006.0
2008-01-02,stock,600807.SH
2008-01-02,stock,600808.SH
2008-01-02,factor_value,2078161075.4518101
2008-01-02,stock,600809.SH
2008-01-02,factor_value,347992556.76043504
2008-01-02,stock,600810.SH
2008-01-02,stock,600811.SH
2008-01-02,stock,600812.SH
2008-01-02,factor_value,117083333.333333
2008-01-02,stock,600814.SH
2008-01-02,stock,600815.SH
2008-01-02,factor_value,232731166.66666698
2008-01-02,stock,600816.SH
2008-01-02,stock,600817.SH
2008-01-02,stock,600818.SH
2008-01-02,stock,600819.SH
2008-01-02,stock,600820.SH
2008-01-02,factor_value,203993447.47826102
2008-01-02,stock,600821.SH
2008-01-02,stock,600822.SH
2008-01-02,stock,600823.SH
2008-01-02,stock,600824.SH
2008-01-02,stock,600825.SH
2008-01-02,factor_value,97791565.23076922
2008-01-02,stock,600826.SH
2008-01-02,stock,600827.SH
2008-01-02,stock,600828.SH
2008-01-02,stock,600829.SH
2008-01-02,factor_value,233324327.19129
2008-01-02,stock,600830.SH
2008-01-02,stock,600831.SH
2008-01-02,factor_value,42674634.752
2008-01-02,stock,600832.SH
2008-01-02,factor_value,528625452.19
2008-01-02,stock,600833.SH
2008-01-02,stock,600834.SH
2008-01-02,stock,600835.SH
2008-01-02,factor_value,630300000.0
2008-01-02,stock,600836.SH
2008-01-02,stock,600837.SH
2008-01-02,factor_value,5286650000.0
2008-01-02,stock,600838.SH
2008-01-02,stock,600839.SH
2008-01-02,stock,600840.SH
2008-01-02,stock,600841.SH
2008-01-02,stock,600842.SH
2008-01-02,stock,600843.SH
2008-01-02,stock,600844.SH
2008-01-02,stock,600845.SH
2008-01-02,stock,600846.SH
2008-01-02,stock,600847.SH
2008-01-02,stock,600848.SH
2008-01-02,stock,600850.SH
2008-01-02,stock,600851.SH
2008-01-02,stock,600853.SH
2008-01-02,stock,600854.SH
2008-01-02,stock,600855.SH
2008-01-02,stock,600856.SH
2008-01-02,stock,600857.SH
2008-01-02,stock,600858.SH
2008-01-02,factor_value,99926334.0
2008-01-02,stock,600859.SH
2008-01-02,factor_value,247381412.0
2008-01-02,stock,600860.SH
2008-01-02,stock,600861.SH
2008-01-02,stock,600862.SH
2008-01-02,stock,600863.SH
2008-01-02,stock,600864.SH
2008-01-02,stock,600865.SH
2008-01-02,stock,600866.SH
2008-01-02,stock,600867.SH
2008-01-02,stock,600868.SH
2008-01-02,stock,600869.SH
2008-01-02,stock,600870.SH
2008-01-02,stock,600871.SH
2008-01-02,stock,600872.SH
2008-01-02,stock,600873.SH
2008-01-02,stock,600874.SH
2008-01-02,stock,600875.SH
2008-01-02,factor_value,2130888582.0
2008-01-02,stock,600876.SH
2008-01-02,stock,600877.SH
2008-01-02,stock,600879.SH
2008-01-02,factor_value,282986689.17740697
2008-01-02,stock,600880.SH
2008-01-02,factor_value,132982351.0
2008-01-02,stock,600881.SH
2008-01-02,stock,600882.SH
2008-01-02,stock,600883.SH
2008-01-02,stock,600884.SH
2008-01-02,stock,600885.SH
2008-01-02,stock,600886.SH
2008-01-02,factor_value,606612667.0
2008-01-02,stock,600887.SH
2008-01-02,factor_value,418700521.446808
2008-01-02,stock,600888.SH
2008-01-02,factor_value,166665278.0
2008-01-02,stock,600889.SH
2008-01-02,stock,600890.SH
2008-01-02,stock,600891.SH
2008-01-02,stock,600892.SH
2008-01-02,stock,600893.SH
2008-01-02,stock,600894.SH
2008-01-02,stock,600895.SH
2008-01-02,stock,600896.SH
2008-01-02,stock,600897.SH
2008-01-02,stock,600898.SH
2008-01-02,stock,600900.SH
2008-01-02,factor_value,5281990000.0
2008-01-02,stock,600960.SH
2008-01-02,stock,600961.SH
2008-01-02,stock,600962.SH
2008-01-02,factor_value,104750000.0
2008-01-02,stock,600963.SH
2008-01-02,factor_value,131543419.0
2008-01-02,stock,600965.SH
2008-01-02,stock,600966.SH
2008-01-02,factor_value,179567203.76393002
2008-01-02,stock,600967.SH
2008-01-02,stock,600969.SH
2008-01-02,stock,600970.SH
2008-01-02,factor_value,251098461.538462
2008-01-02,stock,600971.SH
2008-01-02,stock,600973.SH
2008-01-02,stock,600975.SH
2008-01-02,stock,600976.SH
2008-01-02,stock,600978.SH
2008-01-02,stock,600979.SH
2008-01-02,stock,600980.SH
2008-01-02,stock,600981.SH
2008-01-02,stock,600982.SH
2008-01-02,stock,600983.SH
2008-01-02,stock,600984.SH
2008-01-02,stock,600985.SH
2008-01-02,stock,600986.SH
2008-01-02,stock,600987.SH
2008-01-02,stock,600988.SH
2008-01-02,stock,600990.SH
2008-01-02,stock,600991.SH
2008-01-02,stock,600992.SH
2008-01-02,stock,600993.SH
2008-01-02,stock,600995.SH
2008-01-02,stock,600997.SH
2008-01-02,factor_value,564753203.2
2008-01-02,stock,601001.SH
2008-01-02,factor_value,522264938.771189
2008-01-02,stock,601002.SH
2008-01-02,stock,601003.SH
2008-01-02,stock,601005.SH
2008-01-02,stock,601006.SH
2008-01-02,factor_value,6024070000.0
2008-01-02,stock,601007.SH
2008-01-02,factor_value,63204061.5384615
2008-01-02,stock,601008.SH
2008-01-02,stock,601009.SH
2008-01-02,factor_value,874520000.0
2008-01-02,stock,601088.SH
2008-01-02,factor_value,21244340000.0
2008-01-02,stock,601099.SH
2008-01-02,stock,601111.SH
2008-01-02,factor_value,4067399532.0
2008-01-02,stock,601166.SH
2008-01-02,factor_value,7878760000.0
2008-01-02,stock,601168.SH
2008-01-02,factor_value,1793742691.0
2008-01-02,stock,601169.SH
2008-01-02,factor_value,3231560000.0
2008-01-02,stock,601318.SH
2008-01-02,factor_value,16019955595.0
2008-01-02,stock,601328.SH
2008-01-02,factor_value,20191290000.0
2008-01-02,stock,601333.SH
2008-01-02,factor_value,1608460000.0
2008-01-02,stock,601390.SH
2008-01-02,factor_value,3293230000.0
2008-01-02,stock,601398.SH
2008-01-02,factor_value,82339500000.0
2008-01-02,stock,601588.SH
2008-01-02,stock,601600.SH
2008-01-02,factor_value,11521153887.2836
2008-01-02,stock,601601.SH
2008-01-02,factor_value,6688380000.0
2008-01-02,stock,601607.SH
2008-01-02,stock,601628.SH
2008-01-02,factor_value,34956340000.0
2008-01-02,stock,601666.SH
2008-01-02,factor_value,1195596640.0
2008-01-02,stock,601699.SH
2008-01-02,factor_value,947050926.829268
2008-01-02,stock,601808.SH
2008-01-02,factor_value,2173765760.0
2008-01-02,stock,601857.SH
2008-01-02,factor_value,154736470405.21698
2008-01-02,stock,601866.SH
2008-01-02,factor_value,3232405786.81319
2008-01-02,stock,601872.SH
2008-01-02,stock,601918.SH
2008-01-02,factor_value,439436577.77777797
2008-01-02,stock,601919.SH
2008-01-02,factor_value,17359910115.5556
2008-01-02,stock,601939.SH
2008-01-02,factor_value,73957740000.0
2008-01-02,stock,601988.SH
2008-01-02,factor_value,58829730000.0
2008-01-02,stock,601991.SH
2008-01-02,factor_value,3504038745.0
2008-01-02,stock,601998.SH
2008-01-02,factor_value,7639240000.0
2008-01-02,stock,601999.SH
2008-01-02,factor_value,102750500.0
2008-01-02,stock,000000.SELF
2008-01-03,stock,000001.SH
2008-01-03,stock,399001.SZ
2008-01-03,stock,000300.SH
2008-01-03,stock,000016.SH
2008-01-03,stock,000905.SH
2008-01-03,stock,000010.SH
2008-01-03,stock,000009.SH
2008-01-03,stock,000906.SH
2008-01-03,stock,000852.SH
2008-01-03,stock,000002.SH
2008-01-03,stock,000003.SH
2008-01-03,stock,000015.SH
2008-01-03,stock,399106.SZ
2008-01-03,stock,399107.SZ
2008-01-03,stock,399108.SZ
2008-01-03,stock,399004.SZ
2008-01-03,stock,CI005019.WI
2008-01-03,stock,CI005006.WI
2008-01-03,stock,CI005013.WI
2008-01-03,stock,CI005009.WI
2008-01-03,stock,CI005011.WI
2008-01-03,stock,CI005003.WI
2008-01-03,stock,CI005005.WI
2008-01-03,stock,CI005001.WI
2008-01-03,stock,CI005025.WI
2008-01-03,stock,CI005026.WI
2008-01-03,stock,CI005016.WI
2008-01-03,stock,CI005027.WI
2008-01-03,stock,CI005007.WI
2008-01-03,stock,CI005010.WI
2008-01-03,stock,CI005024.WI
2008-01-03,stock,CI005028.WI
2008-01-03,stock,CI005012.WI
2008-01-03,stock,CI005015.WI
2008-01-03,stock,CI005020.WI
2008-01-03,stock,CI005008.WI
2008-01-03,stock,CI005014.WI
2008-01-03,stock,CI005029.WI
2008-01-03,stock,CI005017.WI
2008-01-03,stock,CI005018.WI
2008-01-03,stock,CI005004.WI
2008-01-03,stock,CI005002.WI
2008-01-03,stock,CI005023.WI
2008-01-03,stock,CI005022.WI
2008-01-03,stock,CI005021.WI
2008-01-03,stock,000901.SH
2008-01-03,stock,399975.SZ
2008-01-03,stock,000012.SH
2008-01-03,stock,399986.SZ
2008-01-03,stock,000819.SH
2008-01-03,stock,CI005201.WI
2008-01-03,stock,CI005202.WI
2008-01-03,stock,CI005203.WI
2008-01-03,stock,CI005204.WI
2008-01-03,stock,CI005205.WI
2008-01-03,stock,CI005206.WI
2008-01-03,stock,CI005207.WI
2008-01-03,stock,CI005208.WI
2008-01-03,stock,CI005209.WI
2008-01-03,stock,CI005210.WI
2008-01-03,stock,CI005211.WI
2008-01-03,stock,CI005212.WI
2008-01-03,stock,CI005213.WI
2008-01-03,stock,CI005214.WI
2008-01-03,stock,CI005215.WI
2008-01-03,stock,CI005216.WI
2008-01-03,stock,CI005217.WI
2008-01-03,stock,CI005218.WI
2008-01-03,stock,CI005219.WI
2008-01-03,stock,CI005220.WI
2008-01-03,stock,CI005221.WI
2008-01-03,stock,CI005222.WI
2008-01-03,stock,CI005223.WI
2008-01-03,stock,CI005224.WI
2008-01-03,stock,CI005225.WI
2008-01-03,stock,CI005226.WI
2008-01-03,stock,CI005227.WI
2008-01-03,stock,CI005228.WI
2008-01-03,stock,CI005229.WI
2008-01-03,stock,CI005230.WI
2008-01-03,stock,CI005231.WI
2008-01-03,stock,CI005232.WI
2008-01-03,stock,CI005233.WI
2008-01-03,stock,CI005234.WI
2008-01-03,stock,CI005235.WI
2008-01-03,stock,CI005236.WI
2008-01-03,stock,CI005237.WI
2008-01-03,stock,CI005238.WI
2008-01-03,stock,CI005240.WI
2008-01-03,stock,CI005241.WI
2008-01-03,stock,CI005242.WI
2008-01-03,stock,CI005243.WI
2008-01-03,stock,CI005244.WI
2008-01-03,stock,CI005245.WI
2008-01-03,stock,CI005246.WI
2008-01-03,stock,CI005247.WI
2008-01-03,stock,CI005248.WI
2008-01-03,stock,CI005249.WI
2008-01-03,stock,CI005250.WI
2008-01-03,stock,CI005251.WI
2008-01-03,stock,CI005252.WI
2008-01-03,stock,CI005253.WI
2008-01-03,stock,CI005254.WI
2008-01-03,stock,CI005255.WI
2008-01-03,stock,CI005256.WI
2008-01-03,stock,CI005257.WI
2008-01-03,stock,CI005258.WI
2008-01-03,stock,CI005259.WI
2008-01-03,stock,CI005260.WI
2008-01-03,stock,CI005261.WI
2008-01-03,stock,CI005262.WI
2008-01-03,stock,CI005263.WI
2008-01-03,stock,CI005264.WI
2008-01-03,stock,CI005265.WI
2008-01-03,stock,CI005266.WI
2008-01-03,stock,CI005267.WI
2008-01-03,stock,CI005268.WI
2008-01-03,stock,CI005269.WI
2008-01-03,stock,CI005270.WI
2008-01-03,stock,CI005271.WI
2008-01-03,stock,CI005272.WI
2008-01-03,stock,CI005273.WI
2008-01-03,stock,CI005274.WI
2008-01-03,stock,CI005275.WI
2008-01-03,stock,CI005276.WI
2008-01-03,stock,CI005277.WI
2008-01-03,stock,CI005278.WI
2008-01-03,stock,CI005279.WI
2008-01-03,stock,CI005280.WI
2008-01-03,stock,CI005281.WI
2008-01-03,stock,CI005282.WI
2008-01-03,stock,CI005283.WI
2008-01-03,stock,CI005284.WI
2008-01-03,stock,CI005285.WI
2008-01-03,stock,CI005286.WI
2008-01-03,stock,CI005287.WI
2008-01-03,stock,CI005288.WI
2008-01-03,stock,CI005289.WI
2008-01-03,stock,CI005291.WI
2008-01-03,stock,CI005292.WI
2008-01-03,stock,CI005293.WI
2008-01-03,stock,CI005294.WI
2008-01-03,stock,CI005295.WI
2008-01-03,stock,CI005296.WI
2008-01-03,stock,CI005297.WI
2008-01-03,stock,CI005298.WI
2008-01-03,stock,CI005299.WI
2008-01-03,stock,CI005300.WI
2008-01-03,stock,CI005301.WI
2008-01-03,stock,CI005302.WI
2008-01-03,stock,CI005303.WI
2008-01-03,stock,CI005304.WI
2008-01-03,stock,CI005305.WI
2008-01-03,stock,CI005306.WI
2008-01-03,stock,CI005307.WI
2008-01-03,stock,CI005308.WI
2008-01-03,stock,CI005309.WI
2008-01-03,stock,CI005310.WI
2008-01-03,stock,CI005316.WI
2008-01-03,stock,CI005317.WI
2008-01-03,stock,CI005318.WI
2008-01-03,stock,CI005319.WI
2008-01-03,stock,CI005320.WI
2008-01-03,stock,CI005321.WI
2008-01-03,stock,CI005322.WI
2008-01-03,stock,CI005323.WI
2008-01-03,stock,CI005324.WI
2008-01-03,stock,CI005325.WI
2008-01-03,stock,CI005326.WI
2008-01-03,stock,CI005327.WI
2008-01-03,stock,CI005328.WI
2008-01-03,stock,CI005329.WI
2008-01-03,stock,CI005330.WI
2008-01-03,stock,CI005331.WI
2008-01-03,stock,CI005332.WI
2008-01-03,stock,CI005333.WI
2008-01-03,stock,CI005334.WI
2008-01-03,stock,CI005335.WI
2008-01-03,stock,CI005336.WI
2008-01-03,stock,CI005337.WI
2008-01-03,stock,CI005338.WI
2008-01-03,stock,CI005339.WI
2008-01-03,stock,CI005340.WI
2008-01-03,stock,CI005341.WI
2008-01-03,stock,CI005342.WI
2008-01-03,stock,CI005343.WI
2008-01-03,stock,CI005344.WI
2008-01-03,stock,CI005345.WI
2008-01-03,stock,CI005346.WI
2008-01-03,stock,CI005347.WI
2008-01-03,stock,CI005348.WI
2008-01-03,stock,CI005349.WI
2008-01-03,stock,CI005350.WI
2008-01-03,stock,CI005351.WI
2008-01-03,stock,CI005352.WI
2008-01-03,stock,CI005353.WI
2008-01-03,stock,CI005354.WI
2008-01-03,stock,CI005355.WI
2008-01-03,stock,CI005356.WI
2008-01-03,stock,CI005357.WI
2008-01-03,stock,CI005358.WI
2008-01-03,stock,CI005359.WI
2008-01-03,stock,CI005360.WI
2008-01-03,stock,CI005361.WI
2008-01-03,stock,CI005362.WI
2008-01-03,stock,CI005363.WI
2008-01-03,stock,CI005364.WI
2008-01-03,stock,CI005366.WI
2008-01-03,stock,CI005367.WI
2008-01-03,stock,CI005368.WI
2008-01-03,stock,CI005369.WI
2008-01-03,stock,CI005370.WI
2008-01-03,stock,CI005371.WI
2008-01-03,stock,CI005372.WI
2008-01-03,stock,CI005373.WI
2008-01-03,stock,CI005374.WI
2008-01-03,stock,CI005375.WI
2008-01-03,stock,CI005376.WI
2008-01-03,stock,CI005377.WI
2008-01-03,stock,CI005378.WI
2008-01-03,stock,CI005379.WI
2008-01-03,stock,CI005380.WI
2008-01-03,stock,CI005381.WI
2008-01-03,stock,CI005382.WI
2008-01-03,stock,CI005383.WI
2008-01-03,stock,CI005384.WI
2008-01-03,stock,CI005385.WI
2008-01-03,stock,CI005386.WI
2008-01-03,stock,CI005387.WI
2008-01-03,stock,CI005388.WI
2008-01-03,stock,CI005389.WI
2008-01-03,stock,CI005390.WI
2008-01-03,stock,CI005391.WI
2008-01-03,stock,CI005392.WI
2008-01-03,stock,CI005393.WI
2008-01-03,stock,CI005394.WI
2008-01-03,stock,CI005395.WI
2008-01-03,stock,000858.SH
2008-01-03,stock,000942.CSI
2008-01-03,stock,H11025.CSI
2008-01-03,stock,000001.SZ
2008-01-03,factor_value,2376530000.0
2008-01-03,stock,000002.SZ
2008-01-03,factor_value,4675030000.0
2008-01-03,stock,000004.SZ
2008-01-03,stock,000005.SZ
2008-01-03,stock,000006.SZ
2008-01-03,stock,000007.SZ
2008-01-03,stock,000008.SZ
2008-01-03,stock,000009.SZ
2008-01-03,stock,000010.SZ
2008-01-03,stock,000011.SZ
2008-01-03,stock,000012.SZ
2008-01-03,factor_value,539842092.0
2008-01-03,stock,000014.SZ
2008-01-03,stock,000016.SZ
2008-01-03,stock,000017.SZ
2008-01-03,stock,000018.SZ
2008-01-03,stock,000019.SZ
2008-01-03,stock,000020.SZ
2008-01-03,stock,000021.SZ
2008-01-03,factor_value,618884600.0
2008-01-03,stock,000022.SZ
2008-01-03,stock,000023.SZ
2008-01-03,stock,000024.SZ
2008-01-03,factor_value,951891282.8571428
2008-01-03,stock,000025.SZ
2008-01-03,stock,000026.SZ
2008-01-03,stock,000027.SZ
2008-01-03,factor_value,1319920000.0
2008-01-03,stock,000028.SZ
2008-01-03,factor_value,132142047.75735
2008-01-03,stock,000029.SZ
2008-01-03,stock,000030.SZ
2008-01-03,stock,000031.SZ
2008-01-03,stock,000032.SZ
2008-01-03,stock,000033.SZ
2008-01-03,stock,000034.SZ
2008-01-03,stock,000035.SZ
2008-01-03,stock,000036.SZ
2008-01-03,stock,000037.SZ
2008-01-03,stock,000038.SZ
2008-01-03,stock,000039.SZ
2008-01-03,factor_value,2588209796.85714
2008-01-03,stock,000040.SZ
2008-01-03,stock,000042.SZ
2008-01-03,stock,000043.SZ
2008-01-03,stock,000045.SZ
2008-01-03,stock,000046.SZ
2008-01-03,stock,000048.SZ
2008-01-03,stock,000049.SZ
2008-01-03,stock,000050.SZ
2008-01-03,factor_value,95691160.4068129
2008-01-03,stock,000055.SZ
2008-01-03,stock,000056.SZ
2008-01-03,stock,000058.SZ
2008-01-03,stock,000059.SZ
2008-01-03,stock,000060.SZ
2008-01-03,factor_value,1328844202.4335
2008-01-03,stock,000061.SZ
2008-01-03,factor_value,213346103.02260903
2008-01-03,stock,000062.SZ
2008-01-03,stock,000063.SZ
2008-01-03,factor_value,1247086921.0
2008-01-03,stock,000065.SZ
2008-01-03,stock,000066.SZ
2008-01-03,stock,000068.SZ
2008-01-03,stock,000069.SZ
2008-01-03,factor_value,785560000.0
2008-01-03,stock,000070.SZ
2008-01-03,stock,000078.SZ
2008-01-03,stock,000088.SZ
2008-01-03,factor_value,661511477.0
2008-01-03,stock,000089.SZ
2008-01-03,stock,000090.SZ
2008-01-03,stock,000096.SZ
2008-01-03,stock,000099.SZ
2008-01-03,stock,000100.SZ
2008-01-03,stock,000150.SZ
2008-01-03,stock,000151.SZ
2008-01-03,stock,000153.SZ
2008-01-03,stock,000155.SZ
2008-01-03,stock,000156.SZ
2008-01-03,stock,000157.SZ
2008-01-03,factor_value,1148369502.0
2008-01-03,stock,000158.SZ
2008-01-03,stock,000159.SZ
2008-01-03,stock,000301.SZ
2008-01-03,stock,000338.SZ
2008-01-03,factor_value,1948140000.0
2008-01-03,stock,000400.SZ
2008-01-03,factor_value,164077723.0
2008-01-03,stock,000401.SZ
2008-01-03,factor_value,420255438.0
2008-01-03,stock,000402.SZ
2008-01-03,factor_value,739560000.0
2008-01-03,stock,000403.SZ
2008-01-03,stock,000404.SZ
2008-01-03,stock,000407.SZ
2008-01-03,stock,000408.SZ
2008-01-03,stock,000409.SZ
2008-01-03,stock,000410.SZ
2008-01-03,factor_value,176073259.73333302
2008-01-03,stock,000411.SZ
2008-01-03,stock,000413.SZ
2008-01-03,stock,000415.SZ
2008-01-03,stock,000416.SZ
2008-01-03,stock,000417.SZ
2008-01-03,stock,000418.SZ
2008-01-03,stock,000419.SZ
2008-01-03,stock,000420.SZ
2008-01-03,stock,000421.SZ
2008-01-03,stock,000422.SZ
2008-01-03,stock,000423.SZ
2008-01-03,factor_value,205885139.15151504
2008-01-03,stock,000425.SZ
2008-01-03,stock,000426.SZ
2008-01-03,stock,000428.SZ
2008-01-03,stock,000429.SZ
2008-01-03,stock,000430.SZ
2008-01-03,stock,000488.SZ
2008-01-03,factor_value,923284677.1218432
2008-01-03,stock,000498.SZ
2008-01-03,stock,000501.SZ
2008-01-03,stock,000502.SZ
2008-01-03,stock,000503.SZ
2008-01-03,stock,000504.SZ
2008-01-03,stock,000505.SZ
2008-01-03,stock,000506.SZ
2008-01-03,stock,000507.SZ
2008-01-03,stock,000509.SZ
2008-01-03,stock,000510.SZ
2008-01-03,stock,000511.SZ
2008-01-03,stock,000513.SZ
2008-01-03,stock,000514.SZ
2008-01-03,stock,000515.SZ
2008-01-03,stock,000516.SZ
2008-01-03,stock,000517.SZ
